src,dst,time
266,1112,31155947
1113,1114,31156175
16,1115,31161698
1099,1099,31163657
1116,1117,31166941
1118,1119,31167778
939,868,31168535
693,1120,31170568
802,1121,31170797
1035,615,31175030
138,403,31182579
756,1122,31183868
1123,1124,31186079
675,1125,31190271
1073,1073,31190741
377,390,31191922
605,584,31192429
377,1050,31193448
987,987,31195426
442,1043,31201513
474,1126,31224006
17,18,31232730
635,1089,31235574
1127,1128,31238223
998,512,31241923
381,853,31243182
358,517,31243418
381,382,31247974
596,597,31248625
459,459,31249214
1129,1129,31249895
999,999,31252152
800,801,31253585
358,555,31254161
358,352,31255044
1130,133,31255969
459,419,31256005
1131,1131,31256027
1132,1132,31259366
40011,1121,31260761
1133,1134,31263114
999,1135,31263947
40004,1136,31267481
1137,1138,31267547
560,843,31268169
1139,1139,31270043
818,1140,31274116
804,804,31275007
296,960,31275969
1118,203,31277418
1141,1142,31279415
625,1055,31284189
625,1055,31284201
159,268,31311620
710,1029,31317386
1143,685,31319214
1144,641,31320065
1073,1073,31320474
296,960,31321573
224,224,31322815
631,1145,31325637
1078,1077,31330350
1146,1146,31335143
993,105,31336283
1137,1138,31338441
153,1002,31339214
474,1126,31342797
1147,741,31343586
264,265,31343760
1148,1148,31345928
489,1003,31348064
40012,1149,31348141
429,1150,31348643
1151,1152,31354614
507,1153,31356775
728,1108,31361004
1154,1155,31361724
1144,1156,31365448
1155,1154,31366360
1157,1158,31369849
1159,484,31376923
512,998,31396260
1159,496,31397082
1093,1093,31405324
241,627,31405675
314,309,31407513
795,16,31411315
882,882,31412310
496,504,31414895
1160,1161,31415110
482,482,31415465
806,1162,31419326
1163,1164,31422668
1165,1165,31423263
1166,925,31424382
507,1153,31425128
241,627,31429723
1149,1167,31430290
1168,792,31436447
520,1169,31437837
932,932,31439513
13,187,31440022
998,640,31442418
1016,95,31444299
16,13,31444925
1170,1170,31446123
1171,792,31446131
1172,1172,31447935
1173,1174,31448471
821,821,31452357
462,69,31454633
1175,378,31481170
314,494,31487034
863,864,31495322
1176,1177,31495381
140,1178,31497757
1078,1077,31497875
314,1179,31501113
1180,607,31502057
963,1181,31503600
1182,1183,31507107
5,1184,31511778
976,976,31511882
748,976,31514573
680,358,31518419
352,358,31518566
976,976,31518580
748,822,31523317
864,863,31529066
1185,1186,31530263
1187,1188,31531471
864,1189,31531945
1190,1191,31537156
1182,1192,31538977
237,238,31542278
576,641,31548339
1193,1194,31570735
544,496,31572893
643,1195,31574779
777,777,31580141
1032,1032,31581111
793,793,31586163
334,105,31586760
1196,566,31589876
631,1072,31591241
1197,1197,31594819
835,1198,31598093
748,976,31604001
976,976,31604747
417,874,31608276
40013,1199,31612516
1200,1201,31616853
976,976,31618284
17,631,31619123
882,882,31619831
868,939,31620052
1137,1202,31621940
1190,1191,31624158
1203,1203,31625392
806,1204,31627265
516,516,31627285
1205,874,31629120
1206,743,31639024
879,1207,31656471
882,926,31666358
413,989,31687433
1209,644,31688480
998,998,31691198
1210,1211,31691745
40014,1212,31696214
961,1213,31697729
631,17,31700247
868,868,31703959
1206,869,31707352
1206,775,31708806
459,1104,31715472
729,853,31723532
1199,356,31752150
1129,1129,31757389
195,1214,31765602
693,1215,31771212
974,1053,31774323
590,1085,31774887
1216,1199,31775597
413,989,31777539
1217,1217,31780482
1218,1219,31784915
868,868,31806869
1133,1134,31833267
1133,1134,31833299
1187,1188,31834306
615,1035,31835415
1035,615,31835551
615,1035,31837365
728,1220,31837630
1035,615,31842102
903,1221,31842270
1222,190,31846341
1222,1223,31850255
1224,1224,31852395
207,279,31852756
1141,1225,31857184
693,1215,31859093
617,729,31865221
1115,1226,31865549
1227,1227,31870112
1228,1229,31871667
628,629,31872065
806,906,31878422
882,926,31882187
1230,1231,31882271
1232,1232,31883260
625,740,31883741
1074,1074,31884892
1233,1234,31887504
625,1055,31919641
625,1235,31930900
998,1042,31931867
579,1236,31935711
1176,1237,31938643
442,1238,31939933
1064,1065,31943981
1176,1239,31945953
69,462,31946372
806,905,31948306
829,1240,31950166
1064,849,31951632
625,626,31951820
377,1050,31952681
1241,1241,31956601
777,777,31961858
343,343,31963664
366,1242,31964949
615,1035,31966197
1064,1065,31966254
1243,1244,31967857
844,1245,31970379
1035,615,31971959
1205,874,31972756
1246,1246,31972798
631,630,31977022
1092,515,31979357
1247,1247,31986289
1064,1065,31998630
615,1035,32005513
1248,1248,32008092
417,414,32012040
630,631,32013032
1249,1250,32013812
976,976,32014295
777,777,32015137
72,1251,32016485
1252,1253,32023045
775,1254,32023553
113,131,32024343
112,131,32024406
748,749,32026747
1064,749,32026862
1255,749,32026899
1256,1257,32027122
812,812,32027884
1258,1259,32028095
520,564,32031409
882,926,32031434
366,366,32032631
693,1215,32035272
590,1085,32037140
281,670,32038708
1035,615,32042492
1260,1261,32042616
630,631,32042652
976,976,32044067
1228,1229,32044716
1260,1261,32044907
1262,1263,32046893
1264,1264,32047296
184,184,32047375
882,926,32049984
635,636,32052904
281,1022,32054692
829,891,32056424
748,1005,32059853
1209,1265,32068392
976,1266,32069397
1076,1082,32091032
269,1267,32092697
1085,590,32096193
625,740,32100212
358,1268,32100986
72,1251,32101312
1099,1099,32102831
1137,1138,32102854
539,640,32103203
1269,1269,32103385
1043,442,32104053
775,1254,32106112
1097,291,32112502
1270,1270,32117663
578,579,32118541
40006,1271,32123518
963,963,32124590
1272,1273,32130205
628,629,32131602
1274,479,32132117
796,1275,32133242
625,1055,32136545
777,777,32138479
1276,1276,32138657
1137,1138,32139731
976,1266,32141861
856,1277,32141884
479,1274,32142359
1278,1278,32145982
631,630,32147365
927,928,32151045
596,597,32152626
489,1003,32175681
1279,450,32176619
753,797,32178753
1280,1280,32178953
753,754,32180228
411,412,32181395
729,410,32182938
1281,1281,32183758
1155,1154,32183764
1282,1283,32192861
1282,1282,32194108
590,1085,32195632
768,769,32197080
768,769,32197187
40015,1284,32199288
109,319,32200458
1285,1173,32205994
628,629,32211420
594,595,32212140
72,1251,32217485
1286,214,32218267
615,1287,32224647
417,414,32229580
872,855,32242191
1085,590,32246119
1085,590,32246205
940,1288,32263152
940,1288,32263385
1289,1290,32268385
576,641,32270383
1289,1290,32270428
1291,1292,32271689
1172,1293,32277671
915,916,32280622
1294,1210,32281321
713,714,32282097
1295,1295,32293027
748,822,32296010
1296,361,32297315
882,926,32299494
1143,685,32307712
1282,978,32320584
1297,1268,32323065
872,855,32328358
795,1070,32334595
1298,1298,32355267
1210,1294,32355993
23,420,32360004
1299,1299,32361910
1300,1301,32362265
40007,45,32362424
1176,1302,32370769
615,1287,32375034
693,1215,32376076
1093,1093,32385165
417,874,32389479
1064,1064,32391982
1303,1304,32393185
264,265,32395673
385,386,32399250
1305,1305,32399335
296,296,32399862
625,740,32400458
915,916,32401585
596,596,32410063
6,6,32413304
1306,586,32432370
628,629,32434961
1307,1307,32435541
1308,959,32435634
241,627,32435908
139,1309,32437520
1303,1310,32449472
1311,564,32450104
305,340,32451722
775,1254,32451946
768,769,32452011
693,1215,32452061
1312,739,32453962
596,1313,32460869
366,740,32462503
411,1314,32462757
1315,946,32463824
518,803,32464682
22,1316,32464719
1030,1031,32464898
668,671,32465814
1317,946,32466516
1318,756,32468040
1319,1320,32468502
872,855,32468734
596,1313,32469608
1317,1321,32472647
455,1322,32480375
1323,1324,32484846
976,976,32488437
932,1325,32488875
687,1326,32489616
70,95,32491199
596,1313,32493620
713,752,32493660
40004,1327,32494106
631,630,32494172
1328,1328,32494175
1329,995,32496043
10,1330,32498228
358,1075,32499050
1331,1332,32511429
2,1021,32518376
2,79,32526287
1222,1333,32530429
1334,713,32532130
693,1120,32535228
1093,1093,32535934
1335,1336,32537749
793,793,32541507
590,1085,32543842
5,27,32545380
1337,935,32545942
856,1277,32549677
1144,1338,32550429
1331,1332,32552197
1099,1099,32554238
413,989,32554884
1264,1264,32561851
470,1339,32562696
1340,1341,32567249
1342,1342,32567813
1343,1344,32570344
514,515,32573822
775,1254,32576151
1334,123,32576548
713,752,32579101
1093,1093,32580581
1345,1346,32581745
1097,854,32588818
1331,1332,32602710
1282,1282,32608072
1282,1282,32608487
939,733,32613021
1246,1347,32616373
1348,1349,32617395
746,1350,32618432
1074,1074,32620847
777,777,32621208
1331,1332,32625426
1351,1352,32632088
1351,1352,32632088
1353,1353,32634681
1064,1065,32635673
1335,1354,32637340
1104,1355,32639156
1356,671,32641582
976,1255,32641902
1097,1098,32644160
1357,1358,32644276
1359,243,32644408
1331,1360,32644413
1361,1361,32648719
457,1362,32649190
1363,1100,32651906
642,842,32653584
1324,1323,32660366
520,564,32662135
1249,1364,32664355
625,740,32664451
1032,1365,32666489
68,211,32666771
1366,1367,32668005
1131,1131,32669719
10,15,32669965
1016,1075,32672191
673,917,32673120
1255,976,32674117
976,976,32680162
1368,1368,32690612
221,222,32697736
1030,1107,32698574
1369,1370,32699427
19,888,32700361
1371,1371,32700513
625,626,32700601
693,1215,32701404
939,733,32707250
99,195,32708926
693,1120,32710258
1176,1372,32711300
694,1373,32711387
1032,1365,32711392
1335,1374,32714295
1375,945,32717470
23,29,32717545
1077,1078,32718317
1345,1346,32718357
643,1195,32719929
1071,1376,32720982
976,1377,32724857
1368,1368,32725066
1378,563,32728748
939,733,32729801
413,989,32733473
1230,1373,32734879
1319,1319,32740699
1032,1365,32744799
518,803,32745381
976,1266,32745921
976,1266,32746349
903,1213,32747336
961,1213,32747361
668,671,32749929
507,1379,32750081
1369,1370,32753333
631,630,32755131
1380,1380,32758498
1381,1382,32759254
1190,1383,32759780
1371,1371,32786477
221,222,32787047
961,1213,32790581
1074,1205,32790710
1351,1352,32791541
1384,1384,32794234
976,1266,32798351
507,1379,32800087
486,1385,32800326
486,546,32801812
887,988,32802948
864,863,32803717
254,252,32804609
1386,1065,32805403
212,1387,32807878
1137,1138,32808955
1388,1389,32811030
1205,1074,32811156
1390,1390,32813285
422,1028,32817585
486,1051,32820712
91,91,32823172
1285,1173,32824305
1311,564,32827592
1074,1391,32831810
1074,1074,32837007
952,693,32852158
197,197,32872923
123,1392,32873574
1393,918,32876549
1074,1176,32880300
64,190,32886880
1199,1394,32887526
579,578,32888285
579,578,32888732
1395,1395,32890523
62,54,32893016
1071,1396,32894172
5,27,32899550
711,1397,32903658
317,1201,32908752
976,1398,32909325
729,1399,32911716
1400,1400,32921188
882,926,32923522
868,939,32933784
940,1288,32959436
1401,1402,32966766
575,1403,32971772
575,1404,32986380
1311,1406,32988131
939,868,32989428
868,868,32989478
1248,1407,32990302
795,319,32991319
656,1055,32994274
1190,1408,32995564
694,887,32998224
887,694,32998515
281,670,33000911
596,1409,33001532
138,1410,33002326
1411,1412,33002570
1182,1182,33002692
961,1055,33004378
795,1070,33005484
882,926,33005626
1323,1324,33010050
479,1274,33010381
1182,693,33014386
694,694,33014784
40017,1413,33021769
1414,1415,33029706
501,575,33030741
501,502,33037926
5,27,33042111
374,623,33043618
578,579,33045394
1127,1416,33045882
1417,1416,33045904
707,1418,33047245
1419,1049,33048666
1420,1421,33050732
352,1209,33050963
352,358,33052628
680,358,33053524
1172,1172,33055829
1074,1074,33057526
961,1213,33059228
1306,587,33059261
806,973,33060628
406,406,33062251
1291,1422,33064643
512,679,33066759
1423,387,33069612
1127,1128,33074452
1343,350,33075121
512,509,33076513
237,237,33077617
352,353,33079299
525,526,33079698
1033,1034,33080431
297,297,33080941
775,1254,33082543
350,1343,33087506
915,1424,33088830
64,65,33089192
1305,1305,33090524
1425,1426,33090675
1425,1426,33090678
1427,1427,33092205
34,163,33092790
1160,1161,33094437
1428,1201,33094916
729,853,33095809
1147,741,33096566
508,1429,33099000
961,1055,33099574
1032,1365,33102383
961,1055,33108205
366,1430,33129507
1099,1100,33132322
546,64,33142719
72,207,33143395
1104,1431,33143597
302,579,33145199
1432,808,33146241
1248,1131,33147000
806,1433,33147213
1411,1072,33148175
366,1242,33148698
1432,203,33149075
612,612,33149323
1434,587,33152794
216,795,33154158
1434,587,33154207
795,216,33154306
778,1435,33154320
775,1254,33158617
1051,163,33158741
739,134,33159085
952,159,33163551
1436,1437,33163936
1362,457,33165410
1064,1065,33167065
778,782,33167197
795,110,33169166
1228,1229,33171329
159,160,33171672
1425,1438,33176010
1182,1192,33177295
1173,1174,33179876
670,1441,33180567
1442,1443,33182982
459,1444,33185950
1446,1447,33191285
505,1448,33192898
206,206,33194863
598,612,33216592
1363,1100,33219166
1133,1134,33223330
1256,1257,33226109
1449,1450,33226888
1411,21,33230754
40008,1006,33230758
998,1042,33230947
1285,1451,33234186
1285,1451,33234243
1452,1453,33235464
1295,1454,33239866
1010,1455,33240443
1456,1401,33241537
508,1429,33243160
1077,1012,33250915
366,366,33252558
1032,1365,33253261
961,1213,33253461
707,494,33253600
377,1050,33257553
913,1457,33261572
798,1458,33263801
961,1390,33263881
647,684,33267738
684,647,33268487
1111,1459,33269166
756,1318,33271791
1318,1318,33272865
1318,756,33276071
1457,1373,33277638
200,28,33281019
70,95,33283929
1331,1332,33299811
1460,1461,33310284
1462,1463,33313712
1025,1465,33320028
1452,1193,33320753
1466,1466,33323513
1099,1099,33326133
1099,1100,33327712
17,98,33327741
125,407,33330451
514,515,33332474
181,1002,33333375
140,145,33334230
666,986,33338491
998,998,33340218
325,325,33341373
882,926,33342623
374,431,33342745
1390,1390,33342991
200,855,33344215
216,216,33345557
913,913,33347618
1324,1049,33348500
1467,1202,33352081
625,1055,33355795
625,1055,33356582
1030,1468,33359260
625,1055,33359379
1230,1457,33363129
1272,1273,33369714
1469,1273,33370363
795,1470,33372648
1351,1352,33389016
625,740,33390861
1411,1072,33392969
1118,1471,33393157
1297,1472,33393478
1182,40,33394458
1331,1332,33395611
1099,1100,33398175
927,928,33398414
1118,1473,33400771
40020,1409,33400855
1118,1474,33401010
314,1475,33405403
1118,71,33405517
739,1477,33410209
40020,596,33411017
1411,1478,33411086
417,1455,33412654
1205,874,33412990
795,216,33413529
1197,1468,33415330
1467,1202,33416267
795,1070,33417681
1193,1452,33419130
512,679,33427248
1479,1479,33428696
1479,1479,33428825
1118,1480,33430148
625,1055,33430246
1411,1412,33431107
1411,604,33432628
903,1221,33440512
927,928,33440851
197,197,33445263
976,1266,33446101
1182,1182,33450208
1400,1400,33453727
1467,1202,33475808
1342,1342,33483972
1127,1481,33485907
88,966,33487645
625,740,33488963
795,1072,33489002
1482,1137,33489263
560,843,33494460
1155,1154,33495238
417,1483,33496412
33,560,33501064
88,13,33503850
425,546,33507254
1074,1074,33509933
1485,443,33509943
560,1486,33510702
1487,1488,33518473
1132,1132,33518528
1489,431,33520365
759,760,33521415
536,607,33521654
88,79,33523754
1127,1481,33525162
961,1490,33527544
216,795,33527976
961,962,33529613
1491,1491,33535955
1492,1493,33570966
507,507,33576022
1028,1149,33576838
176,477,33577721
1414,1415,33581483
1494,316,33583568
1351,1352,33583651
1071,1071,33586736
800,801,33590711
512,1495,33591119
512,1495,33591166
1345,1118,33592218
800,1496,33594899
1497,256,33597226
1305,1305,33599487
1498,1498,33599730
130,1499,33599798
666,986,33601266
109,795,33601541
1400,1400,33604163
1182,1183,33606023
795,1470,33610600
1500,1500,33611113
360,361,33616150
1501,1502,33616636
1146,1373,33621461
477,1503,33621521
1380,1504,33622682
1505,134,33624279
976,1266,33629558
40021,1506,33647254
615,616,33656758
693,1215,33659972
1507,379,33661314
1054,870,33662756
1335,1374,33663756
282,1508,33667535
1509,1510,33668170
1118,1345,33669630
74,419,33672572
1331,1332,33676795
1511,1511,33679518
1074,1074,33679537
1501,1502,33683998
1501,1502,33684619
1512,1483,33684867
1501,1502,33685961
1147,741,33687300
1074,1391,33687476
1492,1401,33687669
417,874,33688499
625,740,33689936
1099,1099,33690962
477,932,33692598
739,1477,33695260
1187,1188,33695372
1324,1323,33696377
1491,1491,33696603
666,666,33698832
1513,1513,33700306
1436,187,33704016
1491,1491,33709337
851,1514,33710281
1032,1365,33712246
423,1515,33712256
1182,40,33712611
74,601,33730677
998,998,33735570
1032,1365,33742016
1516,1516,33746087
905,1517,33746159
1489,194,33748481
1518,1519,33749111
1491,1248,33752452
1520,1520,33756333
905,1521,33762354
1323,1324,33768810
785,785,33769053
498,499,33769074
905,806,33770699
1522,1523,33771091
785,785,33771313
113,1524,33775480
905,1390,33776113
